x,z,u
4.756757,0.25,-0.0015601739
4.7627625,0.25,-0.0015675351
4.768769,0.25,-0.0015748814
4.7747746,0.25,-0.0015822649
4.780781,0.25,-0.0015896186
4.7867866,0.25,-0.0015970916
4.792793,0.25,-0.0016045645
4.7987986,0.25,-0.0016120225
4.804805,0.25,-0.0016195178
4.8108106,0.25,-0.0016270503
4.816817,0.25,-0.0016346052
4.8228226,0.25,-0.0016421825
4.828829,0.25,-0.0016497821
4.8348346,0.25,-0.0016573966
4.840841,0.25,-0.0016650409
4.8468466,0.25,-0.001672715
4.852853,0.25,-0.001680389
4.858859,0.25,-0.001688078
4.864865,0.25,-0.001695849
4.870871,0.25,-0.0017036125
4.876877,0.25,-0.0017113611
4.882883,0.25,-0.0017191619
4.888889,0.25,-0.0017269924
4.894895,0.25,-0.0017348379
4.900901,0.25,-0.0017427206
4.906907,0.25,-0.0017505735
4.912913,0.25,-0.0017584935
4.918919,0.25,-0.0017664358
4.924925,0.25,-0.0017744154
4.930931,0.25,-0.0017823726
4.936937,0.25,-0.0017903745
4.942943,0.25,-0.0017984211
4.948949,0.25,-0.0018064529
4.954955,0.25,-0.001814492
4.960961,0.25,-0.0018225983
4.966967,0.25,-0.001830712
4.972973,0.25,-0.0018387958
4.978979,0.25,-0.0018469542
4.984985,0.25,-0.0018551275
4.990991,0.25,-0.0018632933
4.996997,0.25,-0.0018715188
5.003003,0.25,-0.0018797293
5.009009,0.25,-0.0018879473
5.015015,0.25,-0.0018962398
5.021021,0.25,-0.0019045323
5.027027,0.25,-0.0019128397
5.033033,0.25,-0.0019211099
5.039039,0.25,-0.0019294918
5.045045,0.25,-0.0019378588
5.051051,0.25,-0.0019462332
5.057057,0.25,-0.0019546673
5.063063,0.25,-0.001963064
5.069069,0.25,-0.0019714832
5.075075,0.25,-0.001979977
5.081081,0.25,-0.0019884482
5.087087,0.25,-0.0019968972
5.093093,0.25,-0.002005428
5.099099,0.25,-0.0020139813
5.105105,0.25,-0.0020225048
5.111111,0.25,-0.002031058
5.117117,0.25,-0.002039671
5.123123,0.25,-0.0020482838
5.129129,0.25,-0.0020568594
5.135135,0.25,-0.0020654947
5.141141,0.25,-0.0020741448
5.147147,0.25,-0.0020828247
5.153153,0.25,-0.0020914972
5.159159,0.25,-0.0021002144
5.165165,0.25,-0.002108954
5.171171,0.25,-0.0021176934
5.177177,0.25,-0.0021264479
5.183183,0.25,-0.0021351725
5.189189,0.25,-0.0021439716
5.195195,0.25,-0.0021527857
5.201201,0.25,-0.0021616146
5.207207,0.25,-0.0021704584
5.213213,0.25,-0.0021793097
5.219219,0.25,-0.0021881834
5.225225,0.25,-0.0021970272
5.231231,0.25,-0.0022059605
5.2372375,0.25,-0.0022148788
5.243243,0.25,-0.0022238046
5.2492495,0.25,-0.0022327304
5.255255,0.25,-0.002241701
5.2612615,0.25,-0.0022506863
5.267267,0.25,-0.002259627
5.2732735,0.25,-0.0022686496
5.279279,0.25,-0.0022777095
5.2852855,0.25,-0.0022867098
5.291291,0.25,-0.002295792
5.2972975,0.25,-0.0023048446
5.3033032,0.25,-0.0023139045
5.3093095,0.25,-0.0023229942
5.3153152,0.25,-0.0023321211
5.3213215,0.25,-0.0023412257
5.3273273,0.25,-0.002350375
5.3333335,0.25,-0.002359502
5.3393393,0.25,-0.0023686662
5.3453455,0.25,-0.0023778826
5.3513513,0.25,-0.0023870394
5.3573575,0.25,-0.0023962855
5.3633633,0.25,-0.0024054646
5.3693695,0.25,-0.0024147183
5.3753753,0.25,-0.002423942
5.3813815,0.25,-0.0024332255
5.3873873,0.25,-0.0024424642
5.3933935,0.25,-0.0024517477
5.3993993,0.25,-0.0024609938
5.4054055,0.25,-0.0024703294
5.4114113,0.25,-0.0024796426
5.4174175,0.25,-0.0024889857
5.4234233,0.25,-0.0024983212
5.4294295,0.25,-0.0025076866
5.4354353,0.25,-0.0025170594
5.4414415,0.25,-0.0025264546
5.4474473,0.25,-0.0025357977
5.4534535,0.25,-0.0025451928
5.4594593,0.25,-0.002554655
5.4654655,0.25,-0.0025640875
5.4714713,0.25,-0.00257352
5.4774776,0.25,-0.0025829524
5.4834833,0.25,-0.0025924072
5.4894896,0.25,-0.0026018769
5.4954953,0.25,-0.002611339
5.5015016,0.25,-0.0026208982
5.5075073,0.25,-0.0026303753
5.5135136,0.25,-0.0026398748
5.5195193,0.25,-0.0026494116
5.5255256,0.25,-0.0026589334
5.5315313,0.25,-0.0026684627
5.5375376,0.25,-0.0026780516
5.5435433,0.25,-0.0026875958
5.5495496,0.25,-0.0026971847
5.5555553,0.25,-0.0027067438
5.5615616,0.25,-0.0027163476
5.5675673,0.25,-0.0027259737
5.5735736,0.25,-0.002735585
5.5795794,0.25,-0.0027451962
5.5855856,0.25,-0.0027548373
5.5915914,0.25,-0.0027645081
5.5975976,0.25,-0.0027741492
5.6036034,0.25,-0.00278382
5.6096096,0.25,-0.002793461
5.615616,0.25,-0.0028031617
5.6216216,0.25,-0.0028128326
5.627628,0.25,-0.0028225482
5.6336336,0.25,-0.0028322563
5.63964,0.25,-0.0028419495
5.6456456,0.25,-0.00285168
5.651652,0.25,-0.0028614104
5.6576576,0.25,-0.0028711483
5.663664,0.25,-0.0028809607
5.6696696,0.25,-0.0028906763
5.675676,0.25,-0.0029004589
5.6816816,0.25,-0.0029102191
5.687688,0.25,-0.0029200092
5.6936936,0.25,-0.0029297546
5.6997,0.25,-0.0029395819
5.7057056,0.25,-0.002949372
5.711712,0.25,-0.0029591992
5.7177176,0.25,-0.0029690042
5.723724,0.25,-0.0029788688
5.7297297,0.25,-0.0029886812
5.735736,0.25,-0.0029985085
5.7417417,0.25,-0.0030083656
5.747748,0.25,-0.0030182153
5.7537537,0.25,-0.0030281022
5.75976,0.25,-0.003037952
5.7657657,0.25,-0.0030478537
5.771772,0.25,-0.0030577108
5.7777777,0.25,-0.0030675828
5.783784,0.25,-0.003077507
5.7897897,0.25,-0.0030874014
5.795796,0.25,-0.0030973554
5.8018017,0.25,-0.0031072348
5.807808,0.25,-0.0031171516
5.8138137,0.25,-0.0031270608
5.81982,0.25,-0.0031370074
5.8258257,0.25,-0.0031469688
5.831832,0.25,-0.003156893
5.8378377,0.25,-0.0031668395
5.843844,0.25,-0.003176801
5.8498497,0.25,-0.0031867772
5.855856,0.25,-0.0031967387
5.8618617,0.25,-0.0032066926
5.867868,0.25,-0.003216669
5.8738737,0.25,-0.0032266527
5.87988,0.25,-0.0032366365
5.8858857,0.25,-0.00324665
5.891892,0.25,-0.0032566339
5.8978977,0.25,-0.003266625
5.903904,0.25,-0.0032766461
5.9099097,0.25,-0.0032866523
5.915916,0.25,-0.0032966807
5.9219217,0.25,-0.0033067092
5.927928,0.25,-0.0033167303
5.9339337,0.25,-0.0033267438
5.93994,0.25,-0.0033367649
5.9459457,0.25,-0.0033468008
5.951952,0.25,-0.003356859
5.9579577,0.25,-0.003366895
5.963964,0.25,-0.0033769682
5.9699697,0.25,-0.0033869892
5.975976,0.25,-0.003397055
5.9819818,0.25,-0.0034071058
5.987988,0.25,-0.003417164
5.9939938,0.25,-0.0034272447
6.0,0.25,-0.0034372956
