x,z,u
5.015015,0.5,0.00073194876
5.021021,0.5,0.00059301034
5.027027,0.5,0.00045448914
5.033033,0.5,0.00031608716
5.039039,0.5,0.00017834082
5.045045,0.5,4.0654093e-05
5.051051,0.5,-9.631738e-05
5.057057,0.5,-0.00023316965
5.063063,0.5,-0.00036966428
5.069069,0.5,-0.0005056821
5.075075,0.5,-0.00064128265
5.081081,0.5,-0.0007765852
5.087087,0.5,-0.0009113513
5.093093,0.5,-0.001045879
5.099099,0.5,-0.0011798106
5.105105,0.5,-0.0013135038
5.111111,0.5,-0.0014466606
5.117117,0.5,-0.0015794002
5.123123,0.5,-0.0017117821
5.129129,0.5,-0.0018436275
5.135135,0.5,-0.0019751154
5.141141,0.5,-0.0021060668
5.147147,0.5,-0.0022367202
5.153153,0.5,-0.0023667775
5.159159,0.5,-0.002496358
5.165165,0.5,-0.0026255809
5.171171,0.5,-0.0027542673
5.177177,0.5,-0.002882596
5.183183,0.5,-0.0030102096
5.189189,0.5,-0.0031375252
5.195195,0.5,-0.003264483
5.201201,0.5,-0.0033907257
5.207207,0.5,-0.0035164915
5.213213,0.5,-0.0036419593
5.219219,0.5,-0.003766831
5.225225,0.5,-0.003891047
5.231231,0.5,-0.004014965
5.2372375,0.5,-0.0041384064
5.243243,0.5,-0.004261192
5.2492495,0.5,-0.00438362
5.255255,0.5,-0.004505452
5.2612615,0.5,-0.004626807
5.267267,0.5,-0.004747685
5.2732735,0.5,-0.004867967
5.279279,0.5,-0.004987713
5.2852855,0.5,-0.0051069222
5.291291,0.5,-0.0052256547
5.2972975,0.5,-0.0053440295
5.3033032,0.5,-0.0054616295
5.3093095,0.5,-0.005578991
5.3153152,0.5,-0.005695399
5.3213215,0.5,-0.0058115683
5.3273273,0.5,-0.0059271418
5.3333335,0.5,-0.006042119
5.3393393,0.5,-0.0061566792
5.3453455,0.5,-0.0062706433
5.3513513,0.5,-0.00638419
5.3573575,0.5,-0.006496962
5.3633633,0.5,-0.0066093765
5.3693695,0.5,-0.006721314
5.3753753,0.5,-0.0068325363
5.3813815,0.5,-0.0069432817
5.3873873,0.5,-0.0070533715
5.3933935,0.5,-0.0071631037
5.3993993,0.5,-0.00727224
5.4054055,0.5,-0.0073808394
5.4114113,0.5,-0.007488843
5.4174175,0.5,-0.0075962506
5.4234233,0.5,-0.0077031218
5.4294295,0.5,-0.0078096353
5.4354353,0.5,-0.007915374
5.4414415,0.5,-0.008020755
5.4474473,0.5,-0.00812554
5.4534535,0.5,-0.008229729
5.4594593,0.5,-0.008333322
5.4654655,0.5,-0.0084363185
5.4714713,0.5,-0.008538898
5.4774776,0.5,-0.008640822
5.4834833,0.5,-0.008742329
5.4894896,0.5,-0.008843299
5.4954953,0.5,-0.008943792
5.5015016,0.5,-0.009043511
5.5075073,0.5,-0.009142753
5.5135136,0.5,-0.009241458
5.5195193,0.5,-0.009339627
5.5255256,0.5,-0.00943714
5.5315313,0.5,-0.009534236
5.5375376,0.5,-0.009630855
5.5435433,0.5,-0.009726819
5.5495496,0.5,-0.009822305
5.5555553,0.5,-0.009917136
5.5615616,0.5,-0.01001149
5.5675673,0.5,-0.010105249
5.5735736,0.5,-0.010198589
5.5795794,0.5,-0.010291394
5.5855856,0.5,-0.010383543
5.5915914,0.5,-0.010475215
5.5975976,0.5,-0.01056635
5.6036034,0.5,-0.010657009
5.6096096,0.5,-0.010746893
5.615616,0.5,-0.010836478
5.6216216,0.5,-0.010925468
5.627628,0.5,-0.011013802
5.6336336,0.5,-0.011101719
5.63964,0.5,-0.011189099
5.6456456,0.5,-0.011276003
5.651652,0.5,-0.0113623105
5.6576576,0.5,-0.011448082
5.663664,0.5,-0.011533376
5.6696696,0.5,-0.011618014
5.675676,0.5,-0.011702236
5.6816816,0.5,-0.01178598
5.687688,0.5,-0.011869188
5.6936936,0.5,-0.0119518
5.6997,0.5,-0.012033936
5.7057056,0.5,-0.012115534
5.711712,0.5,-0.012196597
5.7177176,0.5,-0.012277182
5.723724,0.5,-0.012357291
5.7297297,0.5,-0.012436744
5.735736,0.5,-0.012515899
5.7417417,0.5,-0.012594279
5.747748,0.5,-0.012672421
5.7537537,0.5,-0.012749847
5.75976,0.5,-0.012826916
5.7657657,0.5,-0.012903269
5.771772,0.5,-0.0129793845
5.7777777,0.5,-0.013054844
5.783784,0.5,-0.013129886
5.7897897,0.5,-0.013204452
5.795796,0.5,-0.013278481
5.8018017,0.5,-0.013351914
5.807808,0.5,-0.013424989
5.8138137,0.5,-0.013497528
5.81982,0.5,-0.01356953
5.8258257,0.5,-0.013641115
5.831832,0.5,-0.013712283
5.8378377,0.5,-0.013782915
5.843844,0.5,-0.013852891
5.8498497,0.5,-0.013922568
5.855856,0.5,-0.013991591
5.8618617,0.5,-0.014060494
5.867868,0.5,-0.014128622
5.8738737,0.5,-0.014196392
5.87988,0.5,-0.014263686
5.8858857,0.5,-0.014330383
5.891892,0.5,-0.014396723
5.8978977,0.5,-0.014462467
5.903904,0.5,-0.014527854
5.9099097,0.5,-0.014592882
5.915916,0.5,-0.0146573745
5.9219217,0.5,-0.014721509
5.927928,0.5,-0.014785048
5.9339337,0.5,-0.01484805
5.93994,0.5,-0.014910694
5.9459457,0.5,-0.014972981
5.951952,0.5,-0.015034672
5.9579577,0.5,-0.015095945
5.963964,0.5,-0.015156742
5.9699697,0.5,-0.015217241
5.975976,0.5,-0.015277203
5.9819818,0.5,-0.015336689
5.987988,0.5,-0.015395816
5.9939938,0.5,-0.015454408
6.0,0.5,-0.0155126415
